   236    0.72466E-13    0.17344E-15    0.14005E-15   -0.11709E-14
   237    0.71479E-13    0.17531E-15    0.14048E-15   -0.12040E-14
   238    0.70465E-13    0.17724E-15    0.14089E-15   -0.12351E-14
   239    0.69427E-13    0.17921E-15    0.14127E-15   -0.12640E-14
   240    0.68366E-13    0.18121E-15    0.14162E-15   -0.12910E-14
   241    0.67283E-13    0.18325E-15    0.14195E-15   -0.13158E-14
   242    0.66182E-13    0.18531E-15    0.14225E-15   -0.13385E-14
   243    0.65062E-13    0.18740E-15    0.14252E-15   -0.13592E-14
   244    0.63927E-13    0.18950E-15    0.14275E-15   -0.13778E-14
   245    0.62778E-13    0.19162E-15    0.14296E-15   -0.13942E-14
   246    0.61617E-13    0.19375E-15    0.14313E-15   -0.14085E-14
   247    0.60446E-13    0.19588E-15    0.14327E-15   -0.14207E-14
   248    0.59266E-13    0.19801E-15    0.14338E-15   -0.14307E-14
   249    0.58079E-13    0.20013E-15    0.14345E-15   -0.14386E-14
   250    0.56887E-13    0.20224E-15    0.14349E-15   -0.14444E-14
   251    0.55691E-13    0.20434E-15    0.14349E-15   -0.14479E-14
   252    0.54494E-13    0.20642E-15    0.14345E-15   -0.14494E-14
   253    0.53296E-13    0.20848E-15    0.14338E-15   -0.14488E-14
   254    0.52100E-13    0.21051E-15    0.14326E-15   -0.14461E-14
   255    0.50905E-13    0.21251E-15    0.14312E-15   -0.14414E-14
   256    0.49714E-13    0.21447E-15    0.14294E-15   -0.14348E-14
   257    0.48527E-13    0.21641E-15    0.14272E-15   -0.14262E-14
   258    0.47347E-13    0.21830E-15    0.14247E-15   -0.14159E-14
   259    0.46174E-13    0.22015E-15    0.14218E-15   -0.14036E-14
   260    0.45011E-13    0.22195E-15    0.14186E-15   -0.13897E-14
   261    0.43857E-13    0.22370E-15    0.14150E-15   -0.13739E-14
   262    0.42716E-13    0.22540E-15    0.14111E-15   -0.13565E-14
   263    0.41587E-13    0.22704E-15    0.14069E-15   -0.13375E-14
