   257    0.72936E-09    0.39622E-12    0.10131E-10    0.24498E-06    0.12445E-09
   258    0.72650E-09    0.40925E-12    0.10339E-10    0.24388E-06    0.12342E-09
   259    0.72356E-09    0.42258E-12    0.10546E-10    0.24278E-06    0.12241E-09
   260    0.72057E-09    0.43621E-12    0.10750E-10    0.24169E-06    0.12141E-09
   261    0.71751E-09    0.45014E-12    0.10952E-10    0.24061E-06    0.12042E-09
   262    0.71438E-09    0.46437E-12    0.11152E-10    0.23954E-06    0.11943E-09
   263    0.71120E-09    0.47890E-12    0.11349E-10    0.23847E-06    0.11846E-09
   264    0.70795E-09    0.49373E-12    0.11544E-10    0.23741E-06    0.11749E-09
   265    0.70465E-09    0.50886E-12    0.11737E-10    0.23636E-06    0.11653E-09
   266    0.70128E-09    0.52430E-12    0.11926E-10    0.23532E-06    0.11557E-09
   267    0.69786E-09    0.54003E-12    0.12113E-10    0.23428E-06    0.11462E-09
   268    0.69439E-09    0.55606E-12    0.12297E-10    0.23325E-06    0.11367E-09
   269    0.69085E-09    0.57239E-12    0.12478E-10    0.23223E-06    0.11272E-09
   270    0.68727E-09    0.58902E-12    0.12657E-10    0.23122E-06    0.11177E-09
   271    0.68363E-09    0.60594E-12    0.12832E-10    0.23021E-06    0.11083E-09
   272    0.67994E-09    0.62314E-12    0.13003E-10    0.22921E-06    0.10990E-09
   273    0.67620E-09    0.64064E-12    0.13172E-10    0.22821E-06    0.10897E-09
   274    0.67241E-09    0.65841E-12    0.13337E-10    0.22723E-06    0.10805E-09
   275    0.66857E-09    0.67647E-12    0.13499E-10    0.22624E-06    0.10713E-09
   276    0.66469E-09    0.69480E-12    0.13658E-10    0.22527E-06    0.10623E-09
   277    0.66076E-09    0.71340E-12    0.13812E-10    0.22430E-06    0.10534E-09
   278    0.65679E-09    0.73228E-12    0.13964E-10    0.22334E-06    0.10445E-09
   279    0.65277E-09    0.75142E-12    0.14111E-10    0.22239E-06    0.10358E-09
   280    0.64872E-09    0.77084E-12    0.14255E-10    0.22144E-06    0.10272E-09
   281    0.64462E-09    0.79051E-12    0.14395E-10    0.22049E-06    0.10188E-09
   282    0.64049E-09    0.81044E-12    0.14531E-10    0.21956E-06    0.10105E-09
   283    0.63631E-09    0.83063E-12    0.14662E-10    0.21863E-06    0.10023E-09
   284    0.63211E-09    0.85107E-12    0.14790E-10    0.21770E-06    0.99434E-10
   285    0.62786E-09    0.87176E-12    0.14914E-10    0.21679E-06    0.98651E-10
   286    0.62359E-09    0.89269E-12    0.15033E-10    0.21587E-06    0.97885E-10
   287    0.61928E-09    0.91387E-12    0.15148E-10    0.21497E-06    0.97133E-10
   288    0.61494E-09    0.93528E-12    0.15259E-10    0.21407E-06    0.96394E-10
   289    0.61058E-09    0.95691E-12    0.15365E-10    0.21317E-06    0.95668E-10
   290    0.60618E-09    0.97876E-12    0.15467E-10    0.21228E-06    0.94953E-10
   291    0.60176E-09    0.10008E-11    0.15565E-10    0.21140E-06    0.94248E-10
   292    0.59732E-09    0.10231E-11    0.15658E-10    0.21052E-06    0.93552E-10
   293    0.59285E-09    0.10456E-11    0.15746E-10    0.20965E-06    0.92863E-10
   294    0.58836E-09    0.10683E-11    0.15830E-10    0.20878E-06    0.92180E-10
   295    0.58385E-09    0.10912E-11    0.15910E-10    0.20792E-06    0.91503E-10
   296    0.57932E-09    0.11142E-11    0.15984E-10    0.20707E-06    0.90829E-10
   297    0.57477E-09    0.11375E-11    0.16054E-10    0.20622E-06    0.90159E-10
   298    0.57021E-09    0.11609E-11    0.16119E-10    0.20537E-06    0.89490E-10
   299    0.56563E-09    0.11845E-11    0.16179E-10    0.20453E-06    0.88821E-10
   300    0.56104E-09    0.12082E-11    0.16234E-10    0.20370E-06    0.88152E-10
   301    0.55643E-09    0.12321E-11    0.16284E-10    0.20287E-06    0.87481E-10
   302    0.55182E-09    0.12562E-11    0.16330E-10    0.20204E-06    0.86806E-10
   303    0.54719E-09    0.12804E-11    0.16370E-10    0.20122E-06    0.86130E-10
   304    0.54256E-09    0.13047E-11    0.16405E-10    0.20041E-06    0.85453E-10
   305    0.53793E-09    0.13291E-11    0.16436E-10    0.19960E-06    0.84777E-10
   306    0.53328E-09    0.13537E-11    0.16461E-10    0.19880E-06    0.84101E-10
   307    0.52864E-09    0.13784E-11    0.16481E-10    0.19800E-06    0.83428E-10
   308    0.52399E-09    0.14032E-11    0.16496E-10    0.19720E-06    0.82758E-10
   309    0.51934E-09    0.14281E-11    0.16506E-10    0.19641E-06    0.82094E-10
   310    0.51469E-09    0.14531E-11    0.16511E-10    0.19563E-06    0.81434E-10
   311    0.51005E-09    0.14781E-11    0.16511E-10    0.19485E-06    0.80782E-10
   312    0.50540E-09    0.15032E-11    0.16506E-10    0.19407E-06    0.80138E-10
   313    0.50077E-09    0.15284E-11    0.16495E-10    0.19330E-06    0.79503E-10
   314    0.49613E-09    0.15536E-11    0.16480E-10    0.19253E-06    0.78878E-10
   315    0.49151E-09    0.15789E-11    0.16459E-10    0.19177E-06    0.78265E-10
   316    0.48689E-09    0.16042E-11    0.16433E-10    0.19101E-06    0.77664E-10
   317    0.48229E-09    0.16295E-11    0.16402E-10    0.19026E-06    0.77077E-10
   318    0.47769E-09    0.16549E-11    0.16366E-10    0.18951E-06    0.76504E-10
   319    0.47311E-09    0.16802E-11    0.16324E-10    0.18876E-06    0.75947E-10
   320    0.46854E-09    0.17056E-11    0.16278E-10    0.18802E-06    0.75404E-10
   321    0.46399E-09    0.17309E-11    0.16226E-10    0.18728E-06    0.74875E-10
   322    0.45946E-09    0.17563E-11    0.16169E-10    0.18655E-06    0.74359E-10
